LCLASSCODE,LCLASSNAME,MCLASSCODE,MCLASSNAME,SCLASSCODE,SCLASSNAME
52,식물성단미사료,5201,곡물류,520113,두류
52,식물성단미사료,5201,곡물류,520199,기타
52,식물성단미사료,5202,곡물부산물,520299,기타
52,식물성단미사료,5204,근괴류,520401,고구마
52,식물성단미사료,5204,근괴류,520402,감자
52,식물성단미사료,5204,근괴류,520403,돼지감자
52,식물성단미사료,5204,근괴류,520404,타피오카
52,식물성단미사료,5204,근괴류,520405,무우
52,식물성단미사료,5204,근괴류,520406,당근
52,식물성단미사료,5204,근괴류,520499,기타
52,식물성단미사료,5206,해조류,520699,기타
52,식물성단미사료,5207,섬유질분,520713,감귤박
53,동물성단미사료,5301,단백질류,530115,새우분
53,동물성단미사료,5301,단백질류,530199,기타
53,동물성단미사료,5302,무기물류,530201,골분
54,광물성단미사료,5401,식염류,540102,천일염
56,조사료,5601,사료작물,560101,케나프
57,"""정액,수정란,종란""",5710,정액 ,571011,말
57,"""정액,수정란,종란""",5710,정액 ,571031,개량돼지
57,"""정액,수정란,종란""",5720,수정란 ,572099,기타
57,"""정액,수정란,종란""",5730,종란 ,573050,닭류
61,활 해면어류,6101,가시고기,610101,청가시고기
61,활 해면어류,6101,가시고기,610102,큰가시고기
61,활 해면어류,6101,가시고기,610198,가시고기(수입)
61,활 해면어류,6101,가시고기,610199,기타
61,활 해면어류,6102,가오리,610201,노랑가오리
61,활 해면어류,6102,가오리,610202,눈가오리
61,활 해면어류,6102,가오리,610203,목탁가오리
61,활 해면어류,6102,가오리,610204,흰가오리
61,활 해면어류,6102,가오리,610205,쥐가오리
61,활 해면어류,6102,가오리,610206,전기가오리
61,활 해면어류,6102,가오리,610298,가오리(수입)
61,활 해면어류,6102,가오리,610299,기타
61,활 해면어류,6103,가자미,610301,각시가자미
61,활 해면어류,6103,가자미,610302,갈가자미
61,활 해면어류,6103,가자미,610303,노랑가자미
61,활 해면어류,6103,가자미,610304,도다리
61,활 해면어류,6103,가자미,610305,돌가자미
61,활 해면어류,6103,가자미,610306,물가자미
61,활 해면어류,6103,가자미,610307,범가자미
61,활 해면어류,6103,가자미,610308,점가자미
61,활 해면어류,6103,가자미,610309,참가자미
61,활 해면어류,6103,가자미,610310,홍가자미
61,활 해면어류,6103,가자미,610311,기름가자미
61,활 해면어류,6103,가자미,610312,까지가자미
61,활 해면어류,6103,가자미,610313,넙치가자미
61,활 해면어류,6103,가자미,610314,눈가자미
61,활 해면어류,6103,가자미,610315,마설가자미
61,활 해면어류,6103,가자미,610316,마소치가자미
61,활 해면어류,6103,가자미,610317,말가자미
61,활 해면어류,6103,가자미,610318,매듭가자미
61,활 해면어류,6103,가자미,610319,문치가자미
61,활 해면어류,6103,가자미,610320,별목탁가자미
61,활 해면어류,6103,가자미,610321,소주목탁가자미
61,활 해면어류,6103,가자미,610322,용가자미
61,활 해면어류,6103,가자미,610323,장수기름가자미
61,활 해면어류,6103,가자미,610324,주둥가자미
61,활 해면어류,6103,가자미,610325,찰가자미
61,활 해면어류,6103,가자미,610326,첨치가자미
61,활 해면어류,6103,가자미,610327,층거리가자미
61,활 해면어류,6103,가자미,610328,줄가자미
61,활 해면어류,6103,가자미,610329,검정가자미
61,활 해면어류,6103,가자미,610330,강도다리
61,활 해면어류,6103,가자미,610398,가자미(수입)
61,활 해면어류,6103,가자미,610399,기타
61,활 해면어류,6104,갈치,610401,먹갈치
61,활 해면어류,6104,갈치,610402,은갈치
61,활 해면어류,6104,갈치,610403,동갈치
61,활 해면어류,6104,갈치,610404,분장어
61,활 해면어류,6104,갈치,610405,청자갈치
61,활 해면어류,6104,갈치,610406,칠성갈치
61,활 해면어류,6104,갈치,610498,갈치(수입)
61,활 해면어류,6104,갈치,610499,기타
61,활 해면어류,6105,강달이,610501,민강달이
61,활 해면어류,6105,강달이,610502,황강달이
61,활 해면어류,6105,강달이,610503,눈강달이
61,활 해면어류,6105,강달이,610598,강달이(수입)
61,활 해면어류,6105,강달이,610599,기타
61,활 해면어류,6106,고등어,610601,망치고등어
61,활 해면어류,6106,고등어,610602,몽치다래
61,활 해면어류,6106,고등어,610603,점고등어
61,활 해면어류,6106,고등어,610604,줄무늬고등어
61,활 해면어류,6106,고등어,610605,갈고등어
61,활 해면어류,6106,고등어,610606,재방어
61,활 해면어류,6106,고등어,610698,고등어(수입)
61,활 해면어류,6106,고등어,610699,기타
61,활 해면어류,6107,까나리,610701,까나리
61,활 해면어류,6107,까나리,610798,까나리(수입)
61,활 해면어류,6107,까나리,610799,기타
61,활 해면어류,6108,꼬치고기,610801,꼬치고기
61,활 해면어류,6108,꼬치고기,610802,애꼬치
61,활 해면어류,6108,꼬치고기,610803,창꼬치
61,활 해면어류,6108,꼬치고기,610898,꼬치고기(수입)
61,활 해면어류,6108,꼬치고기,610899,기타
61,활 해면어류,6109,곤쟁이,610901,곤쟁이
61,활 해면어류,6109,곤쟁이,610998,곤쟁이(수입)
61,활 해면어류,6109,곤쟁이,610999,기타
61,활 해면어류,6110,곰치,611001,곰치
61,활 해면어류,6110,곰치,611098,곰치(수입)
61,활 해면어류,6110,곰치,611099,기타
61,활 해면어류,6111,꼼치,611101,물메기
61,활 해면어류,6111,게르치,611102,반딧불게르치
61,활 해면어류,6111,게르치,611103,볼기우럭
61,활 해면어류,6111,꼼치,611198,꼼치(수입)
61,활 해면어류,6111,꼼치,611199,기타
61,활 해면어류,6112,꽁치,611201,꽁치
61,활 해면어류,6112,꽁치,611298,꽁치(수입)
61,활 해면어류,6112,꽁치,611299,기타
61,활 해면어류,6113,게르치,611301,게르치
61,활 해면어류,6113,넙치,611302,별넙치
61,활 해면어류,6113,넙치,611303,점넙치
61,활 해면어류,6113,넙치,611304,왜넙치
61,활 해면어류,6113,넙치,611305,풀넙치
61,활 해면어류,6113,게르치,611306,은눈퉁바리
61,활 해면어류,6113,게르치,611307,눈퉁바리
61,활 해면어류,6113,게르치,611308,돗돔
61,활 해면어류,6113,게르치,611398,게르치(수입)
61,활 해면어류,6113,게르치,611399,기타
61,활 해면어류,6114,날치,611401,날치
61,활 해면어류,6114,노래미,611402,임연수어
61,활 해면어류,6114,노래미,611403,줄노래미
61,활 해면어류,6114,노래미,611404,단기임연수어
61,활 해면어류,6114,날치,611405,상날치
61,활 해면어류,6114,날치,611406,황날치
61,활 해면어류,6114,날치,611498,날치(수입)
61,활 해면어류,6114,날치,611499,기타
61,활 해면어류,6115,넙치,611501,넙치
61,활 해면어류,6115,넙치,611502,터봇
61,활 해면어류,6115,놀래기,611503,사랑놀래기
61,활 해면어류,6115,놀래기,611504,꼬치놀래기
61,활 해면어류,6115,놀래기,611505,청줄청소놀래기
61,활 해면어류,6115,놀래기,611506,실놀래기
61,활 해면어류,6115,넙치,611598,넙치(수입)
61,활 해면어류,6115,넙치,611599,기타
61,활 해면어류,6116,활치,611601,제비활치
61,활 해면어류,6116,활치,611698,활치(수입)
61,활 해면어류,6116,농어,611699,기타농어
61,활 해면어류,6117,노래미,611701,쥐노래미
61,활 해면어류,6117,노래미,611702,임연수어
61,활 해면어류,6117,노래미,611703,줄노래미
61,활 해면어류,6117,노래미,611704,단기임연수어
61,활 해면어류,6117,노래미,611798,노래미(수입)
61,활 해면어류,6117,노래미,611799,기타
61,활 해면어류,6118,놀래기,611801,용치놀래기
61,활 해면어류,6118,다랑어,611802,날개다랑어
61,활 해면어류,6118,다랑어,611803,눈다랑어
